USGS Digital Spectral Library splib06a
Clark and others 2007, USGS, Data Series 231.

For further information on spectrsocopy, see: http://speclab.cr.usgs.gov

ASCII Spectral Data file contents:
line 15 title
line 16 history
line 17 to end:  3-columns of data:
     wavelength    reflectance    standard deviation

(standard deviation of 0.000000 means not measured)
(      -1.23e34  indicates a deleted number)
----------------------------------------------------
Quartz GDS74 Sand Ottawa   W5R4Ncb_ AREF
copy of spd0300 r 3644
      wavelength     reflectance    standard-deviation
       4.082011       0.264932       0.000000
       4.085227       0.262916       0.000000
       4.088449       0.260901       0.000000
       4.091676       0.258437       0.000000
       4.094908       0.255750       0.000000
       4.098145       0.252839       0.000000
       4.101388       0.249703       0.000000
       4.104634       0.246792       0.000000
       4.107887       0.244329       0.000000
       4.111144       0.241417       0.000000
       4.114407       0.238506       0.000000
       4.117675       0.235818       0.000000
       4.120948       0.232907       0.000000
       4.124227       0.230220       0.000000
       4.127510       0.227756       0.000000
       4.130799       0.225517       0.000000
       4.134094       0.223725       0.000000
       4.137393       0.221486       0.000000
       4.140697       0.219022       0.000000
       4.144008       0.216783       0.000000
       4.147323       0.214767       0.000000
       4.150643       0.213200       0.000000
       4.153969       0.211408       0.000000
       4.157301       0.209392       0.000000
       4.160638       0.207377       0.000000
       4.163980       0.205585       0.000000
       4.167327       0.203794       0.000000
       4.170680       0.201330       0.000000
       4.174038       0.198867       0.000000
       4.177401       0.196851       0.000000
       4.180770       0.194836       0.000000
       4.184143       0.192372       0.000000
       4.187523       0.189909       0.000000
       4.190908       0.188117       0.000000
       4.194299       0.186550       0.000000
       4.197695       0.185878       0.000000
       4.201097       0.185206       0.000000
       4.204504       0.184982       0.000000
       4.207917       0.185430       0.000000
       4.211336       0.185430       0.000000
       4.214759       0.185430       0.000000
       4.218189       0.184758       0.000000
       4.221624       0.183638       0.000000
       4.225064       0.181847       0.000000
       4.228510       0.180951       0.000000
       4.231962       0.180727       0.000000
       4.235420       0.181175       0.000000
       4.238883       0.182295       0.000000
       4.242352       0.183862       0.000000
       4.245827       0.185430       0.000000
       4.249307       0.187221       0.000000
       4.252793       0.188789       0.000000
       4.256284       0.189237       0.000000
       4.259782       0.187893       0.000000
       4.263285       0.184982       0.000000
       4.266792       0.181847       0.000000
       4.270307       0.178711       0.000000
       4.273828       0.176024       0.000000
       4.277354       0.173561       0.000000
       4.280886       0.171321       0.000000
       4.284424       0.169753       0.000000
       4.287968       0.168858       0.000000
       4.291517       0.168858       0.000000
       4.295074       0.169306       0.000000
       4.298635       0.169753       0.000000
       4.302202       0.170425       0.000000
       4.305776       0.171769       0.000000
       4.309355       0.173785       0.000000
       4.312940       0.175352       0.000000
       4.316531       0.176248       0.000000
       4.320128       0.177144       0.000000
       4.323732       0.177816       0.000000
       4.327342       0.177144       0.000000
       4.330956       0.175800       0.000000
       4.334578       0.174456       0.000000
       4.338205       0.172889       0.000000
       4.341838       0.170201       0.000000
       4.345478       0.167066       0.000000
       4.349123       0.163707       0.000000
       4.352774       0.159900       0.000000
       4.356431       0.155869       0.000000
       4.360096       0.150942       0.000000
       4.363765       0.145567       0.000000
       4.367442       0.140640       0.000000
       4.371124       0.135937       0.000000
       4.374813       0.131010       0.000000
       4.378508       0.125859       0.000000
       4.382210       0.120933       0.000000
       4.385918       0.116230       0.000000
       4.389631       0.111303       0.000000
       4.393351       0.107048       0.000000
       4.397078       0.103464       0.000000
       4.400810       0.100105       0.000000
       4.404549       0.096522       0.000000
       4.408295       0.093835       0.000000
       4.412045       0.091147       0.000000
       4.415803       0.088908       0.000000
       4.419568       0.086444       0.000000
       4.423338       0.083981       0.000000
       4.427116       0.081965       0.000000
       4.430900       0.080174       0.000000
       4.434690       0.078830       0.000000
       4.438487       0.077486       0.000000
       4.442291       0.076367       0.000000
       4.446101       0.074799       0.000000
       4.449917       0.072783       0.000000
       4.453740       0.070768       0.000000
       4.457570       0.068528       0.000000
       4.461406       0.066737       0.000000
       4.465249       0.065617       0.000000
       4.469098       0.065393       0.000000
       4.472954       0.065841       0.000000
       4.476817       0.066961       0.000000
       4.480686       0.068081       0.000000
       4.484562       0.069200       0.000000
       4.488445       0.070544       0.000000
       4.492334       0.072112       0.000000
       4.496231       0.074127       0.000000
       4.500134       0.077486       0.000000
